idx,smiles,homolumogap
18818,CC12CC3CC1C2C3,16.51963
7576,OCC12CCOC1C2,16.02166
42168,CN1C2C3CC(O3)C21,16.15364
13028,CCC1(O)CCC1,16.79119
23017,NC1CC(O)C2NC12,15.98574
28074,CCC1OCC1C,16.8116
20061,c1cc(N2CC2)n[nH]1,13.84504
32379,c1cc2c([nH]1)CCC2,13.10517
927,Nc1cc(O)c[nH]1,13.08014
45730,CC1NC1C1(O)CC1,15.76016
19807,Nc1coc(N)c1O,13.03061
24654,CC1CC2CC1(C)O2,17.07609
43676,CC(C)c1conn1,13.76939
40411,NCC1CC1CO,16.57813
10919,CNC1CCC1CN,15.50601
45127,CC1CC1C(O)CO,16.52725
16591,CCN1CC1C(C)C,16.10493
34420,CNCCOC,16.19228
6897,CC1C(O)C(N)C1O,15.86139
2886,CC(C)OCCCN,16.52344
38629,COn1cc(C)cn1,14.01076
34422,COc1ccn(C)c1,12.93428
9679,CNC(CO)C(C)O,15.72152
29092,CCc1cc(C)ns1,12.71306
12720,c1nnn2c1CCC2,14.12341
43838,OCc1[nH]ncc1O,13.17156
7558,C1CC2CCC1N2,15.93867
26111,NC1C(O)C1CCO,15.72805
14310,CC(C)n1cnnc1,14.9441
33732,Cc1[nH]cc(N)c1C,13.01238
9714,CC(C)C1(C)CCO1,16.63092
24248,CC1OC1CCO,17.36535
8036,CCC12CCC(C1)N2,16.24561
1389,COc1nnsc1C,11.66243
13022,CC1(N)C(N)C1CN,15.06383
34398,OCC1NC1C1CC1,15.57295
7601,CNC1CC1(N)CO,15.77894
15412,NC1CC1CC1CN1,15.74792
12847,NC1CC(O)CC1O,16.29024
21150,Cc1coc(N)c1C,12.96694
43876,COCCCC1CO1,17.34712
9374,CC1OCC2(CC2)O1,17.06603
8850,CCC1NCC1CO,15.51608
4960,CC(N)(CN)C1CO1,16.01459
29485,COC(C)C1CCC1,17.12208
17168,CCC(C)(N)CO,15.92751
2588,CNC1C(C)C1CN,15.29431
1965,Nc1ccsc1CO,11.70298
46394,NC1CN2CC2C1N,15.37322
21961,COCC1CC1OC,16.86575
16081,CCCC1CCCC1,17.75801
28588,OCC1CC(O)C1,17.22412
12782,NC1CC(N)C1O,15.5969
28889,C1C2CC3(CN3)C1O2,16.51854
3063,c1cscn1,12.82517
10514,NC1CC2NC2C1O,16.04697
19690,CNC(C)C(N)CN,15.40234
22742,NC1C2CC1(O)CN2,15.48451
1587,CC1CCC2(C)NC12,16.01295
366,CC(CN)OC1CC1,16.67255
5851,CNCC(O)CN,16.27282
32150,CN1CCOC2CC21,15.52206
8874,NC1C2CC3C(O2)C13,15.73322
32500,CC(O)C1CN1C,15.83227
41665,CCC1(C2CN2)CO1,16.52969
19944,Cc1coc(C)n1,13.73103
41263,CC1(C2CN2)CCO1,16.36697
15581,NC12COCC(C1)C2,16.17513
33315,CCCc1cccs1,12.42081
2534,CCc1cnoc1,13.8532
25395,Cc1cnc(C)n1C,13.34218
16999,OC12CCNC1C2,15.12043
39212,NCC1CCCN1,16.06193
38708,CCCOCCN,16.51745
13306,CN1CC1CC1CC1,16.3765
26135,CC(C)CC1(N)CC1,15.86248
34950,CC(CO)C1CC1C,16.66248
35874,C1CC2(CC2)C2OC12,16.92398
24397,CC1(C)C2CCNC21,15.22057
40383,C1CC(C2CC2)CN1,15.93105
17393,NC1COC1,16.39037
34146,CCN1CC2CC1C2,15.46574
15703,COc1[nH]ccc1C,13.44776
44381,CC1COC(C)(C)O1,17.12834
22870,CCCCCN,16.57133
41943,CCC1(CN)OC1C,16.4165
45342,Cc1c[nH]c(CN)n1,13.34436
46429,CCC1(C)CCC1,17.07229
45870,NC(CO)CC1CC1,16.03363
20033,COc1cnccn1,11.93781
42926,OCc1cnsc1,12.65619
25495,CCN(C)C1(C)CC1,15.43635
776,CC(C)C1CCNC1,15.77268
2475,CC1(CCO)CO1,17.08426
29412,CC1(C)C(O)C1CO,16.44915
31820,COc1cc(C)no1,14.10137
40788,NC12COCC1OC2,16.42112
14519,CCCC1CCC1N,16.07799
46714,CC(C)c1nc[nH]n1,14.75661
36453,CC1C2CC1N1CC21,16.25867
5936,NC1CCC2CCC12,16.14901
15600,Cc1coc(C)c1,13.25592
45940,NC12CCNCC1C2,15.40887
23888,CNCC(C)(C)CO,15.64071
37848,CCC1CC(C)(C)C1,17.02902
30046,Oc1cnc2n1CC2,13.73429
46348,CC(N)C1(N)CNC1,15.12478
28105,CCOC(C)OCC,17.51501
8106,C1NC2CC2C2OC12,15.09567
24515,CCC1OC1CCN,16.678
4455,c1cc2conc2o1,12.06516
12880,CC1CC1C1CCN1,15.6603
21294,Cc1cc(N)ns1,12.21809
3299,Nc1cscc1N,12.20176
29838,CC1CC12CCCN2,15.75744
18750,CCc1ccccn1,12.53646
31073,CC(C)n1ccnc1,13.85456
36098,NCC1C(N)CC1O,15.81894
21480,C1C2OC3CC2OC13,17.24535
5689,CCCC(O)CN,16.72398
25846,NCc1csc(O)c1,12.43469
27190,Cc1cncc(O)c1,12.04856
22783,Nc1ccn(O)c1O,13.31959
26327,CCC1CCCN1,15.90792
16559,Cc1nc(N)[nH]c1C,13.29374
43519,CC1OCC2OC12C,17.27392
25075,C1C2CC1N1CC1C2,15.80669
43851,C1OC2CC(C2)O1,17.16535
32087,CCc1nocc1O,13.61293
13097,CCCc1ccoc1,13.45347
5593,CC1OC1C1OC1C,17.84454
28961,CC1(C)C2CCC1O2,17.13079
24094,CC1(C)CCCC1N,15.57213
31808,Cc1cccnc1C,12.5185
6205,OC1C2CNCC12,15.70492
31811,CC(C)CCO,17.51692
28755,CCCC(C)(N)CN,15.73268
40880,OCc1c[nH]cc1Cl,13.51388
29891,CCC(C)C1(C)CO1,17.34222
21954,OC1CC2CC1(O)C2,16.6984
39516,CNC(C)(C)C(C)N,15.38166
16168,CC1C2NCC(N)C12,15.00723
10983,CCCC1CC1(C)C,16.32615
27355,C1CN2CC3CC2C13,15.99445
253,CCC(C)OCOC,17.43828
8815,CC(C)C1CNC1,15.90166
214,Cc1cc(C)ncn1,13.08258
29642,Cc1n[nH]c(C)c1O,13.57864
45426,CC1C2CC1(O)CN2,15.51717
39892,CC(O)C(C)N(C)C,15.40315
9865,C1C2OC1C1OCC21,17.50603
42351,CCC1C2CCCC12,16.26493
4923,CCC(CO)C1CO1,16.6048
11189,CC1C(O)C1C1CN1,15.74792
24508,OCc1cncs1,12.64829
11765,Cc1cccnn1,12.90571
36927,NC1CCCC1O,16.13187
1721,CCCCC1CCC1,17.42331
2324,Cc1cc(O)n(O)c1,13.05973
14891,C1C2NC1C1CC21,16.34765
13129,CC1(N)COC2CC21,15.76152
32578,C1CN2C3CC1C2C3,16.2037
40032,CC1CC2CC1C2C,17.52045
45057,C1CCC2CC2C1,16.56942
21608,COCC1CC1,17.46004
13652,CNCCCC1CC1,16.06874
38840,CC(C)N1CC(N)C1,15.67064
40406,CNc1cnoc1,12.46081
22084,CNC1CC(C)C1,15.97704
2200,CCCOC1CC1C,16.74847
33137,CNc1c[nH]cc1C,13.25075
41742,CC12CN1CCC2N,15.46411
30446,CCC1C(O)C1OC,16.37459
3119,CN1CC12CCCC2,15.76043
43735,CNCC(C)C(C)O,15.92479
27772,CCCOCCC,17.47447
19496,C1C2CC3(CC3)OC12,16.1218
21320,NCC1C2CCN1C2,15.86112
30749,CC(C)(C)CN,16.12806
20553,CC1C(O)C1(C)C,16.11772
6249,Cc1sccc1N,11.93128
43975,C1OC2C3CC2C1N3,15.93812
18819,C1CC2NC2C1,16.05404
12730,OC1C2COC1CN2,15.53458
35628,C1CN2CCC1C2,15.72669
24628,CCC(CN)CO,16.53595
24075,Cc1cnc(C)[nH]1,13.42327
36288,Oc1cnncc1Cl,12.76802
3045,Nc1ccccc1Cl,11.84148
3864,COC(CN)C1CC1,16.58765
40603,CCC(C)(C)C(C)O,16.89106
9683,Cc1conc1C,14.02137
40964,CC(C)C1OCC1N,15.95663
1195,Cc1cn(C)cc1Cl,13.24503
11310,CCC1CC(OC)C1,16.94902
12899,CCCC1CCCN1,15.95608
24250,C1CC2CCOC2O1,16.98194
42006,COn1ccc(N)c1,13.14082
7032,CC(C)C1COC1C,16.83963
6626,COCC1(C)OC1C,17.36562
25618,Cc1c[nH]c(N)c1,13.36993
45548,CC1CCC2CC1N2,15.56261
1341,CN1CCC2(O)CC12,15.23553
37048,CCC(O)C1(C)CN1,15.6105
40292,CN1CC1(C)C1CO1,16.10139
36694,CC12CC3CC1C2N3,15.54982
96,CC1CC2CC2C1,16.84371
40804,CC(C)(O)CCO,16.83065
12460,C1CN2C3CC1CC32,15.51036
22778,OCCC1NCC1O,15.78873
1974,CN1CCCC(O)C1,14.97267
22368,CCCC(C)(N)CC,15.93105
42791,CC(C)N1CC1,16.35582
17182,CC1NC2CCNC12,15.76697
39271,CCNC(C)(C)CO,15.73785
23013,OCC1CNCCO1,14.88287
40855,CN1C2CCC(N)C21,15.37159
33277,CC1(C)NCCC1O,15.38737
15257,CCCC1(C)CCO1,16.86983
13729,Cc1cccc(N)c1,11.88339
2760,CNCCC1CCO1,15.84506
29501,CC1(CO)CCCC1,16.9697
41940,C1CNCC2CC2C1,15.55608
4633,CC12CC1OCC2N,15.52234
37602,CN1CC(C2CN2)C1,15.67935
36931,CC(C)(N)C1CCO1,16.12452
25422,CN1C2CCC1C2N,15.32397
40175,CC(CN)OCCO,16.59092
1122,OC1C2CCCOC12,16.40099
44230,CCC12CNCC1C2,15.74873
19911,OCCc1ccn[nH]1,13.98355
5018,OC12CCCNC1C2,15.24914
24112,CCC1CC1C1CC1,16.62439
13752,OC1CCCOCC1,16.80616
8912,NC1C2OC1C1NC12,16.44371
38176,CCC(O)C(C)O,17.03201
2125,Cc1cnnc(N)c1,12.0774
17208,Cc1[nH]cc(N)c1Cl,12.8053
38505,CNC(C)(C)CN,15.50438
25572,c1nscc1C1CN1,12.46979
32000,CNCC1C(O)C1O,15.87608
21065,Nn1cc2c(n1)CC2,13.48204
34285,NCCCC(O)CN,16.1803
14137,C1CN2C3CN1CC32,15.0105
12390,NCC1CCC2NC12,16.15064
23741,NC1(CO)CC(O)C1,15.92316
33587,CCNC1CC1,16.25513
46672,CCOC1CCC1N,16.38684
34390,CNC(C)CO,15.9871
17510,CCOC1C(N)C1N,15.69322
35863,CCNc1ccon1,13.86654
21590,CNCC(N)C1CC1,15.70139
21439,C1CC2NC2C2CC12,15.48424
34012,CC1C2CNC1C2,16.07935
20695,CCC(C)C1OC1C,17.3863
39567,COC(C)CN,16.60235
3562,CCNC(C)CNC,15.71037
35466,OC12CC1CC1OC12,17.00208
43023,NCC1NCCC1O,15.53322
15847,CC12CC(O)C(C1)O2,17.05024
14557,Nc1cc(O)co1,13.08639
4357,CCc1nc(C)cs1,12.49809
21706,CCCC1CCC1,17.521
14114,NC(CO)CCCO,16.07908
24557,COCOC(C)C,17.70032
46503,CCCC1(C)COC1,16.8146
32481,OC12CCC(C1)OC2,16.4301
28242,CC(C)c1ncns1,13.21946
4832,OCCc1cn[nH]c1,14.06981
45765,Cc1cncs1,12.64503
17465,CC1C2CN1CCN2,15.15308
12352,CC(N)C1OC1CO,16.54956
25330,CC1C2CC2C2CC12,15.99527
35460,CCC1CC1OC,16.72725
23108,NCCN1CC1CN,16.08806
9298,COCC(C)(O)CN,16.20833
28304,CC1C(C)C1CO,16.7131
27245,CC1OCC2OC12,17.88699
19685,CCC1C(N)C1(C)N,14.86954
25741,CCN1CCC1,15.80452
13868,c1nc2sncc2o1,12.23414
37269,CNCC1(CO)CO1,16.19962
37994,c1nsnc1C1CO1,12.25917
21866,CC(N)c1cscn1,12.64122
39359,CC1(N)CC1CO,16.13323
