idx,smiles,homolumogap
293,CC12CCNC1(C)C2,14.94927
8361,CC1CCNCC1N,15.4437
16747,NC1(C2CN2)CNC1,15.75336
27060,NC1CN2CC1(N)C2,15.27118
8072,CC1(C)CC(C)(C)N1,15.36887
11093,C1C2CC3(CC3)C1O2,17.4263
16044,C1OC1CN1CC1,16.63282
14837,CC12CC(CN1)C2O,15.87717
45013,CCCNC1COC1,15.9471
24817,CC1(O)CNC1CN,15.48805
9844,OCC1CCCN1,15.42438
18330,OC1CC1(O)C1CC1,15.66329
44381,CC1COC(C)(C)O1,17.12834
34177,CC1(O)CCC2NC21,15.9471
46097,CC(C)(C)C1(C)CC1,16.42738
45686,CC1C(O)C1(N)CN,15.03471
30128,Cc1ncncc1Cl,12.74
3575,CC1CNCC2CN12,15.68778
12910,OC1CNCC(O)C1,15.16505
30101,CCOC1CCOC1,17.1395
35902,CCC(C)C1NC1C,16.1003
12776,CNC1CC1CN,15.54138
19533,NC1CC2NCCC12,15.68642
17829,Cc1nc(CN)cs1,12.51033
31504,CC1Oc2c[nH]nc21,13.40803
44174,COCC1C(C)C1O,16.67255
30276,CCn1cccc1N,13.26109
12344,CCc1ccn(C)c1,13.26844
22320,CC1(N)CC1CCN,15.80288
13693,Cc1ncncc1N,11.99985
7668,CNCC1CC(C)C1,16.035
29249,CC1COCC2OC12,17.24616
26016,OCCn1cccn1,14.13865
7490,Cn1cncc1CO,13.40694
25056,Cc1scc(N)c1Cl,11.90244
20890,COc1ncsc1C,11.75033
45948,NC1CCC(N)CC1,15.50683
13045,CC1C2NC3CC3C12,14.29457
24174,NC1C2CCC1NC2,15.07689
34608,NC1(CCO)COC1,16.18302
37361,COC12CCN(C1)C2,15.88724
34339,CNC1CCC2CC21,15.70765
2736,CNCC1(CO)CN1,15.87309
25406,c1cn2c(n1)NCC2,13.43334
32792,c1cc2oncn2c1,12.10706
15060,OCC1CC2CN1C2,16.13677
1499,OC12CN(C1)C1CC12,15.50383
38840,CC(C)N1CC(N)C1,15.67064
31923,Cc1cc(Cl)cnn1,12.70408
28932,CCc1[nH]ccc1C,13.11279
16591,CCN1CC1C(C)C,16.10493
40821,CCC1(C)CNC1,15.82955
167,CC1CNC2CC2C1,15.96833
6976,OCc1c[nH]c(O)c1,13.38272
43008,CNc1ccsn1,11.75876
40746,C1CC(C2CN2)CO1,16.55065
1701,C1CNC2CCC2C1,15.70901
20127,CC1CNCC1CO,15.85268
35679,Cn1cccc1CN,12.91197
36719,CC(O)C1(C)CC1O,16.46493
24049,NCc1cc(O)on1,13.81511
32000,CNCC1C(O)C1O,15.87608
32916,CCN(C)C1CC1N,15.59907
26859,CN1CC(O)C1CO,15.70411
40966,NC1CCC2(CO2)C1,16.40724
36037,CC1(CN)NCC1O,15.60125
41591,c1cc2occc2o1,11.91985
33366,CC1OCCC1(C)O,16.47337
23741,NC1(CO)CC(O)C1,15.92316
46674,COCc1ccns1,12.78136
5005,CC1C2C3NC3CN12,16.67936
21864,CC12CC1C(O)CO2,16.1803
11901,C1OC2C3CC1C2C3,16.87201
26454,OC12COCC(C1)C2,16.91392
18368,COC(CN)C1CN1,15.98384
44018,c1nc(C2CO2)c[nH]1,13.73511
42311,CCC1C(C)N1CC,16.14466
